"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Matthews","Samuel","MC",,"AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Muleba","Jonathan","DC","http://2015.sofifa.org/15/players/60/213660.png","AFC Bournemouth",,"Burundi","SkyBet Championship"
"Kermorgant","Yann","BU","http://2015.sofifa.org/15/players/60/170353.png","AFC Bournemouth",,"France","SkyBet Championship"
"Ward","Elliott","DC","http://2015.sofifa.org/15/players/60/161943.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Elphick","Tommy","DC","http://2015.sofifa.org/15/players/60/180635.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"MacDonald","Shaun","MC","http://2015.sofifa.org/15/players/60/170879.png","AFC Bournemouth",,"Pays de Galles","SkyBet Championship"
"Daniels","Charlie","DG","http://2015.sofifa.org/15/players/60/169638.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Partington","Joe","MDC","http://2015.sofifa.org/15/players/60/184726.png","AFC Bournemouth",,"Pays de Galles","SkyBet Championship"
"Flahavan","Darryl","G","http://2015.sofifa.org/15/players/60/152933.png","AFC Bournemouth",,"Angleterre","SkyBet Championship"
"O'Hanlon","Josh","BU",,"AFC Bournemouth",,"Irlande","SkyBet Championship"
"Carmichael","Josh","MC",,"AFC Bournemouth",,"Ecosse","SkyBet Championship"
"Whitfield","Ben","MOC",,"AFC Bournemouth",,"Angleterre","SkyBet Championship"
"Morrison","Ravel","MOC","http://2015.sofifa.org/15/players/60/201155.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Daehli","Mats Moller","MG","http://2015.sofifa.org/15/players/60/201877.png","Cardiff City FC","Norvege","Norvege","SkyBet Championship"
"Fabio",,"DG","http://2015.sofifa.org/15/players/60/189680.png","Cardiff City FC",,"Bresil","SkyBet Championship"
"Macheda","Federico","BU","http://2015.sofifa.org/15/players/60/186140.png","Cardiff City FC",,"Italie","SkyBet Championship"
"John","Declan","DG","http://2015.sofifa.org/15/players/60/211204.png","Cardiff City FC",,"Pays de Galles","SkyBet Championship"
"Ecuele Manga","Bruno","DC","http://2015.sofifa.org/15/players/60/188270.png","Cardiff City FC",,"Gabon","SkyBet Championship"
"Gabbidon","Danny","DC","http://2015.sofifa.org/15/players/60/19271.png","Cardiff City FC","Pays de Galles","Pays de Galles","SkyBet Championship"
"Eikrem","Magnus","MC","http://2015.sofifa.org/15/players/60/153048.png","Cardiff City FC",,"Norvege","SkyBet Championship"
"Jones","Kenwyne","BU","http://2015.sofifa.org/15/players/60/158525.png","Cardiff City FC",,"Trinite-et-Tobago","SkyBet Championship"
"Kim","Bo Kyung","MOC","http://2015.sofifa.org/15/players/60/199183.png","Cardiff City FC","Coree du Sud","Coree du Sud","SkyBet Championship"
"Marshall","David","G","http://2015.sofifa.org/15/players/60/140498.png","Cardiff City FC","Ecosse","Ecosse","SkyBet Championship"
"Cala","Juan","DC","http://2015.sofifa.org/15/players/60/186519.png","Cardiff City FC",,"Espagne","SkyBet Championship"
"Adeyemi","Tom","MC","http://2015.sofifa.org/15/players/60/191090.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Pilkington","Anthony","MG","http://2015.sofifa.org/15/players/60/179665.png","Cardiff City FC",,"Irlande","SkyBet Championship"
"Guerra","Javi","BU","http://2015.sofifa.org/15/players/60/139597.png","Cardiff City FC",,"Espagne","SkyBet Championship"
"Noone","Craig","MDR","http://2015.sofifa.org/15/players/60/189885.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Turner","Ben","DC","http://2015.sofifa.org/15/players/60/169843.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Gunnarsson","Aron","MDC","http://2015.sofifa.org/15/players/60/189167.png","Cardiff City FC",,"Islande","SkyBet Championship"
"Maynard","Nicky","BU","http://2015.sofifa.org/15/players/60/172823.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Moore","Simon","G","http://2015.sofifa.org/15/players/60/194150.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Dikgacoi","Kagisho","MDC","http://2015.sofifa.org/15/players/60/186895.png","Cardiff City FC",,"Afrique du Sud","SkyBet Championship"
"Brayford","John","DD","http://2015.sofifa.org/15/players/60/190247.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Burgstaller","Guido","MG","http://2015.sofifa.org/15/players/60/193584.png","Cardiff City FC",,"Autriche","SkyBet Championship"
"Le Fondre","Adam","BU","http://2015.sofifa.org/15/players/60/163828.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Morrison","Sean","DC","http://2015.sofifa.org/15/players/60/187033.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Connolly","Matthew","DC","http://2015.sofifa.org/15/players/60/167694.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Whittingham","Peter","MC","http://2015.sofifa.org/15/players/60/162314.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Amondarain","Maximiliano","DC",,"Cardiff City FC",,"Uruguay","SkyBet Championship"
"Ralls","Joe","MC","http://2015.sofifa.org/15/players/60/204464.png","Cardiff City FC",,"Angleterre","SkyBet Championship"
"Velikonja","Etien","BU","http://2015.sofifa.org/15/players/60/193930.png","Cardiff City FC",,"Slovenie","SkyBet Championship"
